状态序号,剩余演算次数,剩余放弃次数,剩余翻倍次数,已确定翻倍状态,铭牌0,铭牌1,铭牌2,铭牌3,铭牌4,手牌总数,战力点,最优决策,最优价值
10190,2,3,2,翻倍,1,2,0,0,0,3,5,抽取铭牌,526540.82
10191,2,3,2,翻倍,1,2,0,0,1,4,10,开始演算,598856.65
10192,2,3,2,翻倍,1,2,0,0,2,5,4,放弃,483080.08
10193,2,3,2,翻倍,1,2,0,1,0,4,9,抽取铭牌,501604.33
10194,2,3,2,翻倍,1,2,0,1,1,5,3,放弃,483080.08
10195,2,3,2,翻倍,1,2,0,2,0,5,2,放弃,483080.08
10196,2,3,2,翻倍,1,2,1,0,0,4,8,抽取铭牌,496973.26
10197,2,3,2,翻倍,1,2,1,0,1,5,2,放弃,483080.08
10198,2,3,2,翻倍,1,2,1,1,0,5,1,放弃,483080.08
10199,2,3,2,翻倍,1,2,2,0,0,5,0,放弃,483080.08
10200,2,3,2,翻倍,1,3,0,0,0,4,7,抽取铭牌,506235.39
10201,2,3,2,翻倍,1,3,0,0,1,5,1,放弃,483080.08
10202,2,3,2,翻倍,1,3,0,1,0,5,0,放弃,483080.08
10203,2,3,2,翻倍,1,3,1,0,0,5,10,开始演算,598856.65
10204,2,3,2,翻倍,1,4,0,0,0,5,9,放弃,483080.08
10205,2,3,2,翻倍,2,0,0,0,0,2,2,抽取铭牌,515669.04
10206,2,3,2,翻倍,2,0,0,0,1,3,7,抽取铭牌,510688.34
10207,2,3,2,翻倍,2,0,0,0,2,4,1,抽取铭牌,483080.08
10208,2,3,2,翻倍,2,0,0,0,3,5,6,放弃,483080.08
10209,2,3,2,翻倍,2,0,0,1,0,3,6,抽取铭牌,523156.58
10210,2,3,2,翻倍,2,0,0,1,1,4,0,抽取铭牌,483080.08
10211,2,3,2,翻倍,2,0,0,1,2,5,5,放弃,483080.08
10212,2,3,2,翻倍,2,0,0,2,0,4,10,开始演算,598856.65
10213,2,3,2,翻倍,2,0,0,2,1,5,4,放弃,483080.08
10214,2,3,2,翻倍,2,0,0,3,0,5,3,放弃,483080.08
10215,2,3,2,翻倍,2,0,1,0,0,3,5,抽取铭牌,525472.11
10216,2,3,2,翻倍,2,0,1,0,1,4,10,开始演算,598856.65
10217,2,3,2,翻倍,2,0,1,0,2,5,4,放弃,483080.08
10218,2,3,2,翻倍,2,0,1,1,0,4,9,抽取铭牌,496973.26
10219,2,3,2,翻倍,2,0,1,1,1,5,3,放弃,483080.08
10220,2,3,2,翻倍,2,0,1,2,0,5,2,放弃,483080.08
10221,2,3,2,翻倍,2,0,2,0,0,4,8,抽取铭牌,506235.39
10222,2,3,2,翻倍,2,0,2,0,1,5,2,放弃,483080.08
10223,2,3,2,翻倍,2,0,2,1,0,5,1,放弃,483080.08
10224,2,3,2,翻倍,2,0,3,0,0,5,0,放弃,483080.08
10225,2,3,2,翻倍,2,1,0,0,0,3,4,抽取铭牌,504454.21
10226,2,3,2,翻倍,2,1,0,0,1,4,9,抽取铭牌,496973.26
10227,2,3,2,翻倍,2,1,0,0,2,5,3,放弃,483080.08
10228,2,3,2,翻倍,2,1,0,1,0,4,8,抽取铭牌,501604.33
10229,2,3,2,翻倍,2,1,0,1,1,5,2,放弃,483080.08
10230,2,3,2,翻倍,2,1,0,2,0,5,1,放弃,483080.08
10231,2,3,2,翻倍,2,1,1,0,0,4,7,抽取铭牌,501604.33
10232,2,3,2,翻倍,2,1,1,0,1,5,1,放弃,483080.08
10233,2,3,2,翻倍,2,1,1,1,0,5,0,放弃,483080.08
10234,2,3,2,翻倍,2,1,2,0,0,5,10,开始演算,598856.65
10235,2,3,2,翻倍,2,2,0,0,0,4,6,抽取铭牌,520128.58
10236,2,3,2,翻倍,2,2,0,0,1,5,0,放弃,483080.08
10237,2,3,2,翻倍,2,2,0,1,0,5,10,开始演算,598856.65
10238,2,3,2,翻倍,2,2,1,0,0,5,9,放弃,483080.08
10239,2,3,2,翻倍,2,3,0,0,0,5,8,放弃,483080.08
10240,2,3,2,翻倍,3,0,0,0,0,3,3,抽取铭牌,508016.57
10241,2,3,2,翻倍,3,0,0,0,1,4,8,抽取铭牌,506235.39
10242,2,3,2,翻倍,3,0,0,0,2,5,2,放弃,483080.08
10243,2,3,2,翻倍,3,0,0,1,0,4,7,抽取铭牌,506235.39
10244,2,3,2,翻倍,3,0,0,1,1,5,1,放弃,483080.08
10245,2,3,2,翻倍,3,0,0,2,0,5,0,放弃,483080.08
10246,2,3,2,翻倍,3,0,1,0,0,4,6,抽取铭牌,520128.58
10247,2,3,2,翻倍,3,0,1,0,1,5,0,放弃,483080.08
10248,2,3,2,翻倍,3,0,1,1,0,5,10,开始演算,598856.65
10249,2,3,2,翻倍,3,0,2,0,0,5,9,放弃,483080.08
10250,2,3,2,翻倍,3,1,0,0,0,4,5,抽取铭牌,510866.45
10251,2,3,2,翻倍,3,1,0,0,1,5,10,开始演算,598856.65
10252,2,3,2,翻倍,3,1,0,1,0,5,9,放弃,483080.08
10253,2,3,2,翻倍,3,1,1,0,0,5,8,放弃,483080.08
10254,2,3,2,翻倍,3,2,0,0,0,5,7,放弃,483080.08
10255,2,3,2,翻倍,4,0,0,0,0,4,4,抽取铭牌,483080.08
10256,2,3,2,翻倍,4,0,0,0,1,5,9,放弃,483080.08
10257,2,3,2,翻倍,4,0,0,1,0,5,8,放弃,483080.08
10258,2,3,2,翻倍,4,0,1,0,0,5,7,放弃,483080.08
10259,2,3,2,翻倍,4,1,0,0,0,5,6,放弃,483080.08
10260,2,3,2,翻倍,5,0,0,0,0,5,5,放弃,483080.08
10261,3,0,2,未确定,0,0,0,0,0,0,0,抽取铭牌,468513.28
10262,3,0,2,未确定,0,0,0,0,1,1,5,抽取铭牌,490724.36
10263,3,0,2,未确定,0,0,0,0,2,2,10,翻倍,601043.25
10264,3,0,2,未确定,0,0,0,1,0,1,4,抽取铭牌,465966.14
10265,3,0,2,未确定,0,0,0,1,1,2,9,翻倍,481043.25
10266,3,0,2,未确定,0,0,0,2,0,2,8,翻倍,452522.24
10267,3,0,2,未确定,0,0,1,0,0,1,3,抽取铭牌,459007.71
10268,3,0,2,未确定,0,0,1,0,1,2,8,翻倍,453828.2
10269,3,0,2,未确定,0,0,1,1,0,2,7,翻倍,445256.51
10270,3,0,2,未确定,0,0,2,0,0,2,6,翻倍,470574.07
10271,3,0,2,未确定,0,1,0,0,0,1,2,抽取铭牌,459063.69
10272,3,0,2,未确定,0,1,0,0,1,2,7,翻倍,446443.74
10273,3,0,2,未确定,0,1,0,1,0,2,6,翻倍,469139.87
10274,3,0,2,未确定,0,1,1,0,0,2,5,翻倍,485653.08
10275,3,0,2,未确定,0,2,0,0,0,2,4,翻倍,446067.98
10276,3,0,2,未确定,1,0,0,0,0,1,1,抽取铭牌,464890.56
10277,3,0,2,未确定,1,0,0,0,1,2,6,翻倍,477072.01
10278,3,0,2,未确定,1,0,0,1,0,2,5,翻倍,484231.0
10279,3,0,2,未确定,1,0,1,0,0,2,4,翻倍,451326.59
10280,3,0,2,未确定,1,1,0,0,0,2,3,翻倍,441892.89
10281,3,0,2,未确定,2,0,0,0,0,2,2,翻倍,453639.58
10282,3,0,2,不翻倍,0,0,0,0,2,2,10,开始演算,512726.67
10283,3,0,2,不翻倍,0,0,0,0,3,3,4,抽取铭牌,424903.6
10284,3,0,2,不翻倍,0,0,0,0,4,4,9,开始演算,452726.67
10285,3,0,2,不翻倍,0,0,0,0,5,5,3,开始演算,356726.67
10286,3,0,2,不翻倍,0,0,0,1,1,2,9,开始演算,452726.67
10287,3,0,2,不翻倍,0,0,0,1,2,3,3,抽取铭牌,417938.98
10288,3,0,2,不翻倍,0,0,0,1,3,4,8,开始演算,412726.67
10289,3,0,2,不翻倍,0,0,0,1,4,5,2,开始演算,354726.67
10290,3,0,2,不翻倍,0,0,0,2,0,2,8,抽取铭牌,431924.39
10291,3,0,2,不翻倍,0,0,0,2,1,3,2,抽取铭牌,410772.83
10292,3,0,2,不翻倍,0,0,0,2,2,4,7,抽取铭牌,416886.67
10293,3,0,2,不翻倍,0,0,0,2,3,5,1,开始演算,353726.67
10294,3,0,2,不翻倍,0,0,0,3,0,3,1,抽取铭牌,402226.67
10295,3,0,2,不翻倍,0,0,0,3,1,4,6,抽取铭牌,423926.67
10296,3,0,2,不翻倍,0,0,0,3,2,5,0,开始演算,352726.67
10297,3,0,2,不翻倍,0,0,0,4,0,4,5,抽取铭牌,430326.67
10298,3,0,2,不翻倍,0,0,0,4,1,5,10,开始演算,512726.67
10299,3,0,2,不翻倍,0,0,0,5,0,5,9,开始演算,452726.67
10300,3,0,2,不翻倍,0,0,1,0,1,2,8,抽取铭牌,432936.25
10301,3,0,2,不翻倍,0,0,1,0,2,3,2,抽取铭牌,412237.44
10302,3,0,2,不翻倍,0,0,1,0,3,4,7,抽取铭牌,410446.67
10303,3,0,2,不翻倍,0,0,1,0,4,5,1,开始演算,353726.67
10304,3,0,2,不翻倍,0,0,1,1,0,2,7,抽取铭牌,427655.9
10305,3,0,2,不翻倍,0,0,1,1,1,3,1,抽取铭牌,404860.52
10306,3,0,2,不翻倍,0,0,1,1,2,4,6,抽取铭牌,432726.67
10307,3,0,2,不翻倍,0,0,1,1,3,5,0,开始演算,352726.67
10308,3,0,2,不翻倍,0,0,1,2,0,3,0,抽取铭牌,391338.98
10309,3,0,2,不翻倍,0,0,1,2,1,4,5,抽取铭牌,429526.67
10310,3,0,2,不翻倍,0,0,1,2,2,5,10,开始演算,512726.67
10311,3,0,2,不翻倍,0,0,1,3,0,4,4,抽取铭牌,400886.67
10312,3,0,2,不翻倍,0,0,1,3,1,5,9,开始演算,452726.67
10313,3,0,2,不翻倍,0,0,1,4,0,5,8,开始演算,412726.67
10314,3,0,2,不翻倍,0,0,2,0,0,2,6,抽取铭牌,440200.92
10315,3,0,2,不翻倍,0,0,2,0,1,3,0,抽取铭牌,390485.13
10316,3,0,2,不翻倍,0,0,2,0,2,4,5,抽取铭牌,428726.67
10317,3,0,2,不翻倍,0,0,2,0,3,5,10,开始演算,512726.67
10318,3,0,2,不翻倍,0,0,2,1,0,3,10,开始演算,512726.67
10319,3,0,2,不翻倍,0,0,2,1,1,4,4,抽取铭牌,400246.67
10320,3,0,2,不翻倍,0,0,2,1,2,5,9,开始演算,452726.67
10321,3,0,2,不翻倍,0,0,2,2,0,4,3,抽取铭牌,382066.67
10322,3,0,2,不翻倍,0,0,2,2,1,5,8,开始演算,412726.67
10323,3,0,2,不翻倍,0,0,2,3,0,5,7,开始演算,388726.67
10324,3,0,2,不翻倍,0,0,3,0,0,3,9,开始演算,452726.67
10325,3,0,2,不翻倍,0,0,3,0,1,4,3,抽取铭牌,381746.67
10326,3,0,2,不翻倍,0,0,3,0,2,5,8,开始演算,412726.67
10327,3,0,2,不翻倍,0,0,3,1,0,4,2,抽取铭牌,370226.67
10328,3,0,2,不翻倍,0,0,3,1,1,5,7,开始演算,388726.67
10329,3,0,2,不翻倍,0,0,3,2,0,5,6,开始演算,372726.67
10330,3,0,2,不翻倍,0,0,4,0,0,4,1,抽取铭牌,362866.67
10331,3,0,2,不翻倍,0,0,4,0,1,5,6,开始演算,372726.67
10332,3,0,2,不翻倍,0,0,4,1,0,5,5,开始演算,364726.67
10333,3,0,2,不翻倍,0,0,5,0,0,5,4,开始演算,360226.67
10334,3,0,2,不翻倍,0,1,0,0,1,2,7,抽取铭牌,429149.46
10335,3,0,2,不翻倍,0,1,0,0,2,3,1,抽取铭牌,405877.44
10336,3,0,2,不翻倍,0,1,0,0,3,4,6,抽取铭牌,440726.67
10337,3,0,2,不翻倍,0,1,0,0,4,5,0,开始演算,352726.67
10338,3,0,2,不翻倍,0,1,0,1,0,2,6,抽取铭牌,440857.16
10339,3,0,2,不翻倍,0,1,0,1,1,3,0,抽取铭牌,389934.36
10340,3,0,2,不翻倍,0,1,0,1,2,4,5,抽取铭牌,428086.67
10341,3,0,2,不翻倍,0,1,0,1,3,5,10,开始演算,512726.67
10342,3,0,2,不翻倍,0,1,0,2,0,3,10,开始演算,512726.67
10343,3,0,2,不翻倍,0,1,0,2,1,4,4,抽取铭牌,399926.67
10344,3,0,2,不翻倍,0,1,0,2,2,5,9,开始演算,452726.67
10345,3,0,2,不翻倍,0,1,0,3,0,4,3,抽取铭牌,381746.67
10346,3,0,2,不翻倍,0,1,0,3,1,5,8,开始演算,412726.67
10347,3,0,2,不翻倍,0,1,0,4,0,5,7,开始演算,388726.67
10348,3,0,2,不翻倍,0,1,1,0,0,2,5,抽取铭牌,449807.01
10349,3,0,2,不翻倍,0,1,1,0,1,3,10,开始演算,512726.67
10350,3,0,2,不翻倍,0,1,1,0,2,4,4,抽取铭牌,399286.67
10351,3,0,2,不翻倍,0,1,1,0,3,5,9,开始演算,452726.67
10352,3,0,2,不翻倍,0,1,1,1,0,3,9,开始演算,452726.67
10353,3,0,2,不翻倍,0,1,1,1,1,4,3,抽取铭牌,381426.67
10354,3,0,2,不翻倍,0,1,1,1,2,5,8,开始演算,412726.67
10355,3,0,2,不翻倍,0,1,1,2,0,4,2,抽取铭牌,370086.67
10356,3,0,2,不翻倍,0,1,1,2,1,5,7,开始演算,388726.67
10357,3,0,2,不翻倍,0,1,1,3,0,5,6,开始演算,372726.67
10358,3,0,2,不翻倍,0,1,2,0,0,3,8,开始演算,412726.67
10359,3,0,2,不翻倍,0,1,2,0,1,4,2,抽取铭牌,369766.67
10360,3,0,2,不翻倍,0,1,2,0,2,5,7,开始演算,388726.67
10361,3,0,2,不翻倍,0,1,2,1,0,4,1,抽取铭牌,362826.67
10362,3,0,2,不翻倍,0,1,2,1,1,5,6,开始演算,372726.67
10363,3,0,2,不翻倍,0,1,2,2,0,5,5,开始演算,364726.67
10364,3,0,2,不翻倍,0,1,3,0,0,4,0,抽取铭牌,358846.67
10365,3,0,2,不翻倍,0,1,3,0,1,5,5,开始演算,364726.67
10366,3,0,2,不翻倍,0,1,3,1,0,5,4,开始演算,360226.67
10367,3,0,2,不翻倍,0,1,4,0,0,5,3,开始演算,356726.67
10368,3,0,2,不翻倍,0,2,0,0,0,2,4,抽取铭牌,429759.27
10369,3,0,2,不翻倍,0,2,0,0,1,3,9,开始演算,452726.67
10370,3,0,2,不翻倍,0,2,0,0,2,4,3,抽取铭牌,380786.67
10371,3,0,2,不翻倍,0,2,0,0,3,5,8,开始演算,412726.67
10372,3,0,2,不翻倍,0,2,0,1,0,3,8,开始演算,412726.67
10373,3,0,2,不翻倍,0,2,0,1,1,4,2,抽取铭牌,369626.67
10374,3,0,2,不翻倍,0,2,0,1,2,5,7,开始演算,388726.67
10375,3,0,2,不翻倍,0,2,0,2,0,4,1,抽取铭牌,362786.67
10376,3,0,2,不翻倍,0,2,0,2,1,5,6,开始演算,372726.67
10377,3,0,2,不翻倍,0,2,0,3,0,5,5,开始演算,364726.67
10378,3,0,2,不翻倍,0,2,1,0,0,3,7,抽取铭牌,404572.83
10379,3,0,2,不翻倍,0,2,1,0,1,4,1,抽取铭牌,362646.67
10380,3,0,2,不翻倍,0,2,1,0,2,5,6,开始演算,372726.67
10381,3,0,2,不翻倍,0,2,1,1,0,4,0,抽取铭牌,358786.67
10382,3,0,2,不翻倍,0,2,1,1,1,5,5,开始演算,364726.67
10383,3,0,2,不翻倍,0,2,1,2,0,5,4,开始演算,360226.67
10384,3,0,2,不翻倍,0,2,2,0,0,4,10,开始演算,512726.67
10385,3,0,2,不翻倍,0,2,2,0,1,5,4,开始演算,360226.67
10386,3,0,2,不翻倍,0,2,2,1,0,5,3,开始演算,356726.67
10387,3,0,2,不翻倍,0,2,3,0,0,5,2,开始演算,354726.67
10388,3,0,2,不翻倍,0,3,0,0,0,3,6,抽取铭牌,436763.6
10389,3,0,2,不翻倍,0,3,0,0,1,4,0,抽取铭牌,358686.67
10390,3,0,2,不翻倍,0,3,0,0,2,5,5,开始演算,364726.67
10391,3,0,2,不翻倍,0,3,0,1,0,4,10,开始演算,512726.67
10392,3,0,2,不翻倍,0,3,0,1,1,5,4,开始演算,360226.67
10393,3,0,2,不翻倍,0,3,0,2,0,5,3,开始演算,356726.67
10394,3,0,2,不翻倍,0,3,1,0,0,4,9,开始演算,452726.67
10395,3,0,2,不翻倍,0,3,1,0,1,5,3,开始演算,356726.67
10396,3,0,2,不翻倍,0,3,1,1,0,5,2,开始演算,354726.67
10397,3,0,2,不翻倍,0,3,2,0,0,5,1,开始演算,353726.67
10398,3,0,2,不翻倍,0,4,0,0,0,4,8,开始演算,412726.67
10399,3,0,2,不翻倍,0,4,0,0,1,5,2,开始演算,354726.67
10400,3,0,2,不翻倍,0,4,0,1,0,5,1,开始演算,353726.67
10401,3,0,2,不翻倍,0,4,1,0,0,5,0,开始演算,352726.67
10402,3,0,2,不翻倍,0,5,0,0,0,5,10,开始演算,512726.67
10403,3,0,2,不翻倍,1,0,0,0,1,2,6,抽取铭牌,445299.66
10404,3,0,2,不翻倍,1,0,0,0,2,3,0,抽取铭牌,388175.9
10405,3,0,2,不翻倍,1,0,0,0,3,4,5,抽取铭牌,426326.67
10406,3,0,2,不翻倍,1,0,0,0,4,5,10,开始演算,512726.67
10407,3,0,2,不翻倍,1,0,0,1,0,2,5,抽取铭牌,448406.67
10408,3,0,2,不翻倍,1,0,0,1,1,3,10,开始演算,512726.67
10409,3,0,2,不翻倍,1,0,0,1,2,4,4,抽取铭牌,398646.67
10410,3,0,2,不翻倍,1,0,0,1,3,5,9,开始演算,452726.67
10411,3,0,2,不翻倍,1,0,0,2,0,3,9,开始演算,452726.67
10412,3,0,2,不翻倍,1,0,0,2,1,4,3,抽取铭牌,380966.67
10413,3,0,2,不翻倍,1,0,0,2,2,5,8,开始演算,412726.67
10414,3,0,2,不翻倍,1,0,0,3,0,4,2,抽取铭牌,369906.67
10415,3,0,2,不翻倍,1,0,0,3,1,5,7,开始演算,388726.67
10416,3,0,2,不翻倍,1,0,0,4,0,5,6,开始演算,372726.67
10417,3,0,2,不翻倍,1,0,1,0,0,2,4,抽取铭牌,429811.34
10418,3,0,2,不翻倍,1,0,1,0,1,3,9,开始演算,452726.67
10419,3,0,2,不翻倍,1,0,1,0,2,4,3,抽取铭牌,380646.67
10420,3,0,2,不翻倍,1,0,1,0,3,5,8,开始演算,412726.67
10421,3,0,2,不翻倍,1,0,1,1,0,3,8,开始演算,412726.67
10422,3,0,2,不翻倍,1,0,1,1,1,4,2,抽取铭牌,369586.67
10423,3,0,2,不翻倍,1,0,1,1,2,5,7,开始演算,388726.67
10424,3,0,2,不翻倍,1,0,1,2,0,4,1,抽取铭牌,362726.67
10425,3,0,2,不翻倍,1,0,1,2,1,5,6,开始演算,372726.67
10426,3,0,2,不翻倍,1,0,1,3,0,5,5,开始演算,364726.67
10427,3,0,2,不翻倍,1,0,2,0,0,3,7,抽取铭牌,403777.44
10428,3,0,2,不翻倍,1,0,2,0,1,4,1,抽取铭牌,362586.67
10429,3,0,2,不翻倍,1,0,2,0,2,5,6,开始演算,372726.67
10430,3,0,2,不翻倍,1,0,2,1,0,4,0,抽取铭牌,358746.67
10431,3,0,2,不翻倍,1,0,2,1,1,5,5,开始演算,364726.67
10432,3,0,2,不翻倍,1,0,2,2,0,5,4,开始演算,360226.67
10433,3,0,2,不翻倍,1,0,3,0,0,4,10,开始演算,512726.67
10434,3,0,2,不翻倍,1,0,3,0,1,5,4,开始演算,360226.67
10435,3,0,2,不翻倍,1,0,3,1,0,5,3,开始演算,356726.67
10436,3,0,2,不翻倍,1,0,4,0,0,5,2,开始演算,354726.67
10437,3,0,2,不翻倍,1,1,0,0,0,2,3,抽取铭牌,424388.44
10438,3,0,2,不翻倍,1,1,0,0,1,3,8,开始演算,412726.67
10439,3,0,2,不翻倍,1,1,0,0,2,4,2,抽取铭牌,369126.67
10440,3,0,2,不翻倍,1,1,0,0,3,5,7,开始演算,388726.67
10441,3,0,2,不翻倍,1,1,0,1,0,3,7,抽取铭牌,411982.06
10442,3,0,2,不翻倍,1,1,0,1,1,4,1,抽取铭牌,362546.67
10443,3,0,2,不翻倍,1,1,0,1,2,5,6,开始演算,372726.67
10444,3,0,2,不翻倍,1,1,0,2,0,4,0,抽取铭牌,358686.67
10445,3,0,2,不翻倍,1,1,0,2,1,5,5,开始演算,364726.67
10446,3,0,2,不翻倍,1,1,0,3,0,5,4,开始演算,360226.67
10447,3,0,2,不翻倍,1,1,1,0,0,3,6,抽取铭牌,435483.6
10448,3,0,2,不翻倍,1,1,1,0,1,4,0,抽取铭牌,358646.67
10449,3,0,2,不翻倍,1,1,1,0,2,5,5,开始演算,364726.67
10450,3,0,2,不翻倍,1,1,1,1,0,4,10,开始演算,512726.67
10451,3,0,2,不翻倍,1,1,1,1,1,5,4,开始演算,360226.67
10452,3,0,2,不翻倍,1,1,1,2,0,5,3,开始演算,356726.67
10453,3,0,2,不翻倍,1,1,2,0,0,4,9,开始演算,452726.67
10454,3,0,2,不翻倍,1,1,2,0,1,5,3,开始演算,356726.67
10455,3,0,2,不翻倍,1,1,2,1,0,5,2,开始演算,354726.67
10456,3,0,2,不翻倍,1,1,3,0,0,5,1,开始演算,353726.67
10457,3,0,2,不翻倍,1,2,0,0,0,3,5,抽取铭牌,450434.36
10458,3,0,2,不翻倍,1,2,0,0,1,4,10,开始演算,512726.67
10459,3,0,2,不翻倍,1,2,0,0,2,5,4,开始演算,360226.67
10460,3,0,2,不翻倍,1,2,0,1,0,4,9,开始演算,452726.67
10461,3,0,2,不翻倍,1,2,0,1,1,5,3,开始演算,356726.67
10462,3,0,2,不翻倍,1,2,0,2,0,5,2,开始演算,354726.67
10463,3,0,2,不翻倍,1,2,1,0,0,4,8,开始演算,412726.67
10464,3,0,2,不翻倍,1,2,1,0,1,5,2,开始演算,354726.67
10465,3,0,2,不翻倍,1,2,1,1,0,5,1,开始演算,353726.67
10466,3,0,2,不翻倍,1,2,2,0,0,5,0,开始演算,352726.67
10467,3,0,2,不翻倍,1,3,0,0,0,4,7,抽取铭牌,402566.67
10468,3,0,2,不翻倍,1,3,0,0,1,5,1,开始演算,353726.67
10469,3,0,2,不翻倍,1,3,0,1,0,5,0,开始演算,352726.67
10470,3,0,2,不翻倍,1,3,1,0,0,5,10,开始演算,512726.67
10471,3,0,2,不翻倍,1,4,0,0,0,5,9,开始演算,452726.67
10472,3,0,2,不翻倍,2,0,0,0,0,2,2,抽取铭牌,429500.06
10473,3,0,2,不翻倍,2,0,0,0,1,3,7,抽取铭牌,413282.83
10474,3,0,2,不翻倍,2,0,0,0,2,4,1,抽取铭牌,362306.67
10475,3,0,2,不翻倍,2,0,0,0,3,5,6,开始演算,372726.67
10476,3,0,2,不翻倍,2,0,0,1,0,3,6,抽取铭牌,434497.44
10477,3,0,2,不翻倍,2,0,0,1,1,4,0,抽取铭牌,358546.67
10478,3,0,2,不翻倍,2,0,0,1,2,5,5,开始演算,364726.67
10479,3,0,2,不翻倍,2,0,0,2,0,4,10,开始演算,512726.67
10480,3,0,2,不翻倍,2,0,0,2,1,5,4,开始演算,360226.67
10481,3,0,2,不翻倍,2,0,0,3,0,5,3,开始演算,356726.67
10482,3,0,2,不翻倍,2,0,1,0,0,3,5,抽取铭牌,448551.29
10483,3,0,2,不翻倍,2,0,1,0,1,4,10,开始演算,512726.67
10484,3,0,2,不翻倍,2,0,1,0,2,5,4,开始演算,360226.67
10485,3,0,2,不翻倍,2,0,1,1,0,4,9,开始演算,452726.67
10486,3,0,2,不翻倍,2,0,1,1,1,5,3,开始演算,356726.67
10487,3,0,2,不翻倍,2,0,1,2,0,5,2,开始演算,354726.67
10488,3,0,2,不翻倍,2,0,2,0,0,4,8,开始演算,412726.67
10489,3,0,2,不翻倍,2,0,2,0,1,5,2,开始演算,354726.67
10490,3,0,2,不翻倍,2,0,2,1,0,5,1,开始演算,353726.67
10491,3,0,2,不翻倍,2,0,3,0,0,5,0,开始演算,352726.67
10492,3,0,2,不翻倍,2,1,0,0,0,3,4,抽取铭牌,426778.98
10493,3,0,2,不翻倍,2,1,0,0,1,4,9,开始演算,452726.67
10494,3,0,2,不翻倍,2,1,0,0,2,5,3,开始演算,356726.67
10495,3,0,2,不翻倍,2,1,0,1,0,4,8,开始演算,412726.67
10496,3,0,2,不翻倍,2,1,0,1,1,5,2,开始演算,354726.67
10497,3,0,2,不翻倍,2,1,0,2,0,5,1,开始演算,353726.67
10498,3,0,2,不翻倍,2,1,1,0,0,4,7,抽取铭牌,401766.67
10499,3,0,2,不翻倍,2,1,1,0,1,5,1,开始演算,353726.67
10500,3,0,2,不翻倍,2,1,1,1,0,5,0,开始演算,352726.67
10501,3,0,2,不翻倍,2,1,2,0,0,5,10,开始演算,512726.67
10502,3,0,2,不翻倍,2,2,0,0,0,4,6,抽取铭牌,435446.67
10503,3,0,2,不翻倍,2,2,0,0,1,5,0,开始演算,352726.67
10504,3,0,2,不翻倍,2,2,0,1,0,5,10,开始演算,512726.67
10505,3,0,2,不翻倍,2,2,1,0,0,5,9,开始演算,452726.67
10506,3,0,2,不翻倍,2,3,0,0,0,5,8,开始演算,412726.67
10507,3,0,2,不翻倍,3,0,0,0,0,3,3,抽取铭牌,421391.29
10508,3,0,2,不翻倍,3,0,0,0,1,4,8,开始演算,412726.67
10509,3,0,2,不翻倍,3,0,0,0,2,5,2,开始演算,354726.67
10510,3,0,2,不翻倍,3,0,0,1,0,4,7,抽取铭牌,409766.67
10511,3,0,2,不翻倍,3,0,0,1,1,5,1,开始演算,353726.67
10512,3,0,2,不翻倍,3,0,0,2,0,5,0,开始演算,352726.67
10513,3,0,2,不翻倍,3,0,1,0,0,4,6,抽取铭牌,434806.67
10514,3,0,2,不翻倍,3,0,1,0,1,5,0,开始演算,352726.67
10515,3,0,2,不翻倍,3,0,1,1,0,5,10,开始演算,512726.67
10516,3,0,2,不翻倍,3,0,2,0,0,5,9,开始演算,452726.67
10517,3,0,2,不翻倍,3,1,0,0,0,4,5,抽取铭牌,442486.67
10518,3,0,2,不翻倍,3,1,0,0,1,5,10,开始演算,512726.67
10519,3,0,2,不翻倍,3,1,0,1,0,5,9,开始演算,452726.67
10520,3,0,2,不翻倍,3,1,1,0,0,5,8,开始演算,412726.67
10521,3,0,2,不翻倍,3,2,0,0,0,5,7,开始演算,388726.67
10522,3,0,2,不翻倍,4,0,0,0,0,4,4,抽取铭牌,407606.67
10523,3,0,2,不翻倍,4,0,0,0,1,5,9,开始演算,452726.67
10524,3,0,2,不翻倍,4,0,0,1,0,5,8,开始演算,412726.67
10525,3,0,2,不翻倍,4,0,1,0,0,5,7,开始演算,388726.67
10526,3,0,2,不翻倍,4,1,0,0,0,5,6,开始演算,372726.67
10527,3,0,2,不翻倍,5,0,0,0,0,5,5,开始演算,364726.67
10528,3,0,2,翻倍,0,0,0,0,2,2,10,开始演算,601043.25
10529,3,0,2,翻倍,0,0,0,0,3,3,4,抽取铭牌,442356.35
10530,3,0,2,翻倍,0,0,0,0,4,4,9,开始演算,481043.25
10531,3,0,2,翻倍,0,0,0,0,5,5,3,放弃,352726.67
10532,3,0,2,翻倍,0,0,0,1,1,2,9,开始演算,481043.25
10533,3,0,2,翻倍,0,0,0,1,2,3,3,抽取铭牌,429366.87
10534,3,0,2,翻倍,0,0,0,1,3,4,8,抽取铭牌,428053.3
10535,3,0,2,翻倍,0,0,0,1,4,5,2,放弃,352726.67
10536,3,0,2,翻倍,0,0,0,2,0,2,8,抽取铭牌,452522.24
10537,3,0,2,翻倍,0,0,0,2,1,3,2,抽取铭牌,414720.71
10538,3,0,2,翻倍,0,0,0,2,2,4,7,抽取铭牌,437716.62
10539,3,0,2,翻倍,0,0,0,2,3,5,1,放弃,352726.67
10540,3,0,2,翻倍,0,0,0,3,0,3,1,抽取铭牌,399680.98
